sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,RUL,label,sensor_1_lag1,sensor_1_rolling_mean_5,sensor_5_lag1,sensor_5_rolling_mean_5,sensor_10_lag1,sensor_10_rolling_mean_5
643.05,1595.6,1416.18,553.21,2388.06,9093.45,47.52,521.42,2388.07,8163.36,8.4293,394,38.78,23.283,43,0,518.67,518.67,14.62,14.62,1.3,1.3
642.57,1594.96,1413.07,553.68,2388.07,9088.89,47.63,521.7,2388.08,8165.97,8.4672,395,38.92,23.0812,42,0,518.67,518.67,14.62,14.62,1.3,1.3
642.95,1588.97,1410.69,553.47,2388.09,9095.51,47.61,521.22,2388.07,8172.5,8.4524,396,38.63,23.3328,41,0,518.67,518.67,14.62,14.62,1.3,1.3
642.51,1594.5,1416.69,553.36,2388.07,9093.55,47.73,520.4,2388.06,8167.04,8.4383,394,38.7,23.1239,40,0,518.67,518.67,14.62,14.62,1.3,1.3
642.55,1594.99,1414.14,553.09,2388.01,9096.93,47.68,521.19,2388.08,8173.73,8.4713,393,38.92,23.2363,39,0,518.67,518.67,14.62,14.62,1.3,1.3
643.26,1596.05,1410.76,553.57,2388.12,9106.6,47.62,520.87,2388.05,8173.03,8.4673,393,38.71,23.3313,38,0,518.67,518.67,14.62,14.62,1.3,1.3
643.19,1593.73,1415.63,552.91,2388.09,9100.87,47.68,520.7,2388.08,8173.55,8.4573,395,38.69,23.2048,37,0,518.67,518.67,14.62,14.62,1.3,1.3
643.09,1593.53,1415.83,552.14,2388.09,9102.0,47.68,520.69,2388.04,8180.78,8.4833,394,38.86,23.1733,36,0,518.67,518.67,14.62,14.62,1.3,1.3
643.51,1584.41,1415.04,553.27,2388.0,9109.86,47.56,521.51,2388.08,8183.09,8.4939,395,38.84,23.2273,35,0,518.67,518.67,14.62,14.62,1.3,1.3
642.57,1599.61,1414.97,553.22,2388.12,9103.28,47.43,520.96,2388.08,8181.31,8.4681,395,38.62,23.3258,34,0,518.67,518.67,14.62,14.62,1.3,1.3
643.49,1591.38,1414.7,553.58,2388.09,9103.29,47.84,521.04,2388.08,8177.1,8.4503,393,38.66,23.1645,33,0,518.67,518.67,14.62,14.62,1.3,1.3
642.67,1588.38,1412.6,553.09,2388.08,9106.12,47.79,521.39,2388.11,8183.52,8.448,394,38.73,23.0868,32,0,518.67,518.67,14.62,14.62,1.3,1.3
643.19,1592.88,1412.84,552.66,2388.07,9110.28,47.69,521.01,2388.12,8183.57,8.4757,393,38.71,23.2162,31,0,518.67,518.67,14.62,14.62,1.3,1.3
642.32,1596.07,1406.53,552.36,2388.11,9110.58,47.63,521.28,2388.07,8184.93,8.491,395,38.53,23.1546,30,1,518.67,518.67,14.62,14.62,1.3,1.3
642.76,1595.75,1409.95,552.77,2388.08,9112.58,47.73,520.53,2388.01,8187.46,8.4794,394,38.7,23.1133,29,1,518.67,518.67,14.62,14.62,1.3,1.3
643.54,1593.31,1420.05,553.19,2388.1,9117.75,47.7,520.81,2388.08,8183.0,8.4595,394,38.58,23.2078,28,1,518.67,518.67,14.62,14.62,1.3,1.3
643.32,1593.15,1417.8,552.92,2388.08,9119.84,47.85,520.62,2388.09,8189.25,8.4755,396,38.56,23.191,27,1,518.67,518.67,14.62,14.62,1.3,1.3
643.24,1588.13,1417.8,553.06,2388.08,9123.84,47.6,521.11,2388.07,8196.3,8.462,395,38.62,23.2583,26,1,518.67,518.67,14.62,14.62,1.3,1.3
642.83,1594.65,1412.62,553.25,2388.1,9122.87,47.77,520.5,2388.06,8190.69,8.4425,394,38.66,23.0913,25,1,518.67,518.67,14.62,14.62,1.3,1.3
643.26,1597.91,1418.22,553.39,2388.1,9124.04,47.7,521.3,2388.06,8193.98,8.4821,394,38.58,23.2369,24,1,518.67,518.67,14.62,14.62,1.3,1.3
643.41,1595.6,1421.72,553.2,2388.04,9124.14,47.81,521.01,2388.09,8194.87,8.4801,394,38.64,23.2321,23,1,518.67,518.67,14.62,14.62,1.3,1.3
642.35,1593.12,1414.04,552.32,2388.07,9125.65,47.69,520.96,2388.07,8197.46,8.4796,395,38.49,23.1221,22,1,518.67,518.67,14.62,14.62,1.3,1.3
643.19,1601.67,1420.08,552.61,2388.09,9128.64,47.73,520.82,2388.11,8204.63,8.4914,395,38.67,23.3222,21,1,518.67,518.67,14.62,14.62,1.3,1.3
643.24,1605.51,1418.59,552.31,2388.15,9136.46,47.58,520.98,2388.13,8203.18,8.4964,395,38.48,23.1558,20,1,518.67,518.67,14.62,14.62,1.3,1.3
643.56,1594.55,1416.72,552.56,2388.12,9139.83,47.64,520.97,2388.11,8206.6,8.4667,395,38.64,23.0817,19,1,518.67,518.67,14.62,14.62,1.3,1.3
643.58,1591.38,1410.57,552.45,2388.07,9139.52,47.83,521.17,2388.09,8205.13,8.4673,395,38.7,23.0965,18,1,518.67,518.67,14.62,14.62,1.3,1.3
643.04,1598.13,1418.55,552.89,2388.09,9138.72,47.85,520.82,2388.09,8209.13,8.5171,395,38.65,23.2217,17,1,518.67,518.67,14.62,14.62,1.3,1.3
643.07,1601.48,1421.75,552.79,2388.09,9145.61,48.07,521.39,2388.09,8210.21,8.4586,397,38.61,23.1507,16,1,518.67,518.67,14.62,14.62,1.3,1.3
643.18,1596.41,1426.51,552.36,2388.11,9144.12,47.76,521.47,2388.12,8213.54,8.5042,395,38.72,23.0995,15,1,518.67,518.67,14.62,14.62,1.3,1.3
643.68,1604.72,1423.69,552.22,2388.13,9151.5,47.94,520.9,2388.15,8219.35,8.4868,394,38.68,23.1158,14,1,518.67,518.67,14.62,14.62,1.3,1.3
643.04,1602.17,1426.88,552.02,2388.08,9156.54,48.05,520.2,2388.13,8214.12,8.4855,397,38.53,23.0755,13,1,518.67,518.67,14.62,14.62,1.3,1.3
643.54,1605.78,1422.39,552.25,2388.13,9157.93,48.0,520.33,2388.12,8219.88,8.5119,397,38.54,23.0392,12,1,518.67,518.67,14.62,14.62,1.3,1.3
643.61,1603.56,1426.26,552.13,2388.07,9155.03,48.07,520.87,2388.11,8209.49,8.5025,396,38.61,23.2726,11,1,518.67,518.67,14.62,14.62,1.3,1.3
643.39,1602.98,1422.22,552.43,2388.13,9164.05,48.05,520.49,2388.11,8226.67,8.4886,397,38.41,23.1429,10,1,518.67,518.67,14.62,14.62,1.3,1.3
643.28,1594.2,1430.58,552.1,2388.12,9171.87,48.02,520.68,2388.17,8228.78,8.5087,396,38.6,23.0658,9,1,518.67,518.67,14.62,14.62,1.3,1.3
643.37,1596.77,1428.37,552.98,2388.13,9164.27,47.93,520.85,2388.1,8230.48,8.5296,397,38.56,23.1223,8,1,518.67,518.67,14.62,14.62,1.3,1.3
643.76,1597.46,1421.37,551.42,2388.15,9166.46,48.08,520.59,2388.14,8234.41,8.5535,396,38.51,23.0703,7,1,518.67,518.67,14.62,14.62,1.3,1.3
643.85,1598.54,1427.47,552.04,2388.1,9179.24,47.94,520.51,2388.13,8238.27,8.4885,397,38.66,23.0386,6,1,518.67,518.67,14.62,14.62,1.3,1.3
643.59,1601.81,1421.49,553.18,2388.12,9173.13,48.31,520.44,2388.23,8239.25,8.4851,396,38.52,23.0339,5,1,518.67,518.67,14.62,14.62,1.3,1.3
643.64,1607.33,1433.9,552.37,2388.14,9182.51,48.12,520.38,2388.15,8241.7,8.5094,397,38.58,23.1408,4,1,518.67,518.67,14.62,14.62,1.3,1.3
643.69,1604.96,1438.1,551.76,2388.18,9188.23,48.24,520.25,2388.19,8247.65,8.5474,398,38.49,23.0235,3,1,518.67,518.67,14.62,14.62,1.3,1.3
643.43,1602.96,1427.08,552.63,2388.13,9188.11,47.8,520.3,2388.11,8247.85,8.5371,396,38.51,23.18,2,1,518.67,518.67,14.62,14.62,1.3,1.3
643.59,1600.12,1427.12,550.78,2388.17,9194.97,48.2,520.13,2388.14,8256.0,8.5137,395,38.5,23.0127,1,1,518.67,518.67,14.62,14.62,1.3,1.3
644.01,1605.12,1433.56,551.8,2388.14,9202.75,48.19,520.36,2388.16,8257.58,8.531,397,38.49,23.1604,0,1,518.67,518.67,14.62,14.62,1.3,1.3
642.57,1591.56,1405.96,553.34,2388.12,9055.81,47.38,521.93,2388.1,8133.85,8.4444,391,38.75,23.3174,125,0,0.0,0.0,0.0,0.0,0.0,0.0
642.75,1586.44,1415.44,552.68,2388.1,9059.1,47.72,521.18,2388.13,8136.92,8.4412,395,38.81,23.2391,125,0,518.67,0.0,14.62,0.0,1.3,0.0
642.47,1584.96,1410.81,552.9,2388.12,9057.99,47.42,520.82,2388.08,8133.11,8.4461,394,38.82,23.334,125,0,518.67,0.0,14.62,0.0,1.3,0.0
642.52,1587.64,1403.7,553.52,2388.13,9054.91,47.48,521.7,2388.12,8136.86,8.4357,394,38.89,23.2844,125,0,518.67,0.0,14.62,0.0,1.3,0.0
642.51,1587.8,1411.17,553.6,2388.13,9045.3,47.49,522.06,2388.18,8132.53,8.4411,394,38.79,23.3204,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.08,1593.15,1401.46,553.45,2388.03,9046.37,47.67,521.36,2388.16,8133.47,8.4824,394,39.0,23.3592,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.52,1589.19,1408.88,553.22,2388.12,9054.19,47.77,520.98,2388.13,8132.14,8.4382,393,38.83,23.2568,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.73,1585.09,1405.88,552.52,2388.12,9049.44,47.63,520.83,2388.1,8128.3,8.4429,394,38.86,23.1591,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.07,1586.0,1409.73,552.68,2388.09,9054.87,47.67,521.14,2388.11,8130.56,8.4567,392,38.79,23.2923,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.56,1591.69,1409.36,552.76,2388.1,9058.91,47.53,521.23,2388.12,8129.56,8.403,394,38.96,23.2503,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.0,1591.38,1409.87,553.25,2388.12,9062.51,47.62,521.83,2388.06,8132.73,8.4092,393,38.91,23.2937,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.71,1589.35,1406.95,553.1,2388.08,9049.4,47.59,521.54,2388.14,8134.3,8.4431,394,38.78,23.2707,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.01,1593.52,1402.8,553.64,2388.13,9054.31,47.55,521.17,2388.09,8132.34,8.4335,393,38.81,23.3705,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.11,1589.07,1407.53,553.05,2388.1,9049.69,47.58,521.33,2388.05,8131.68,8.4253,393,38.77,23.2475,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.38,1584.78,1408.41,552.86,2388.07,9054.43,47.67,521.42,2388.09,8134.18,8.4481,393,38.86,23.3557,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.19,1590.76,1400.65,553.1,2388.16,9050.84,47.58,520.95,2388.17,8134.61,8.4309,393,38.77,23.2353,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.85,1589.32,1413.36,553.36,2388.07,9047.82,47.44,521.42,2388.15,8131.91,8.4317,393,38.91,23.2356,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.9,1595.72,1411.48,553.67,2388.09,9055.67,47.69,521.4,2388.13,8136.35,8.4419,396,38.75,23.3865,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.07,1588.96,1408.61,553.0,2388.14,9047.62,47.59,521.1,2388.15,8132.61,8.4558,393,38.84,23.3301,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.79,1588.4,1409.01,553.75,2388.14,9052.77,47.57,521.63,2388.14,8132.61,8.4339,394,38.74,23.3115,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.43,1589.18,1405.39,553.73,2388.11,9059.19,47.61,520.94,2388.11,8128.71,8.4471,394,38.77,23.263,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.31,1592.3,1398.7,553.65,2388.1,9050.52,47.45,520.82,2388.13,8131.19,8.4288,392,38.78,23.1921,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.6,1586.27,1414.61,553.51,2388.09,9041.14,47.74,521.35,2388.16,8135.68,8.4098,395,38.57,23.3052,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.05,1587.45,1408.53,553.87,2388.15,9052.32,47.65,521.36,2388.12,8136.64,8.4669,394,38.82,23.3351,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.83,1589.49,1405.08,553.13,2388.15,9058.23,47.3,521.35,2388.12,8132.6,8.4173,392,38.83,23.2847,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.75,1591.81,1418.45,553.5,2388.15,9050.99,47.57,521.75,2388.1,8132.67,8.4321,394,38.84,23.2586,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.2,1594.66,1400.57,553.1,2388.13,9051.74,47.59,521.27,2388.13,8132.91,8.43,395,38.78,23.313,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.17,1592.05,1410.47,553.06,2388.17,9051.2,47.52,521.51,2388.09,8133.85,8.4428,394,38.87,23.2896,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.88,1593.33,1403.53,553.61,2388.14,9050.7,47.44,522.01,2388.05,8133.93,8.4591,393,38.93,23.3212,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.54,1590.92,1409.46,553.42,2388.11,9053.73,47.45,521.71,2388.07,8131.46,8.4609,393,38.96,23.3234,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.62,1589.65,1411.89,552.94,2388.13,9053.23,47.77,521.76,2388.15,8134.64,8.4368,394,38.73,23.2379,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.56,1589.25,1409.01,553.1,2388.13,9048.98,47.59,521.2,2388.17,8131.66,8.4544,394,38.82,23.4416,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.71,1593.05,1414.89,552.73,2388.09,9053.68,47.49,521.16,2388.1,8132.39,8.4181,394,38.78,23.2514,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.21,1594.65,1414.14,552.92,2388.13,9047.1,47.56,521.27,2388.14,8126.39,8.454,393,38.78,23.3502,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.42,1589.81,1407.29,553.29,2388.06,9050.06,47.47,521.72,2388.11,8127.01,8.4638,394,38.82,23.375,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.3,1585.1,1401.82,553.66,2388.11,9052.15,47.44,520.77,2388.07,8133.22,8.4298,393,38.78,23.2955,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.41,1591.27,1406.48,553.1,2388.11,9051.75,47.56,521.54,2388.12,8130.73,8.4733,393,38.7,23.1426,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.77,1595.03,1404.82,553.83,2388.11,9050.45,47.67,521.23,2388.16,8134.74,8.4415,393,38.76,23.2404,125,0,518.67,518.67,14.62,14.62,1.3,1.3
641.91,1592.36,1410.69,553.56,2388.18,9054.03,47.48,521.38,2388.11,8133.76,8.4167,394,38.83,23.3242,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.53,1588.66,1411.38,553.04,2388.13,9054.91,47.45,521.78,2388.12,8132.67,8.4609,393,38.76,23.3385,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.27,1595.57,1410.19,554.25,2388.15,9048.6,47.45,521.71,2388.11,8130.79,8.4325,392,38.89,23.3159,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.1,1595.98,1408.09,553.46,2388.14,9049.36,47.45,521.43,2388.09,8127.29,8.4744,392,38.84,23.3908,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.51,1588.29,1408.08,553.41,2388.09,9053.96,47.52,521.74,2388.07,8130.39,8.4427,392,38.92,23.2327,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.36,1583.49,1405.88,552.75,2388.11,9044.92,47.49,521.63,2388.16,8133.55,8.4364,392,38.82,23.2695,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.55,1586.54,1410.75,553.51,2388.14,9054.16,47.46,521.33,2388.16,8132.21,8.4138,392,38.86,23.1958,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.55,1593.62,1412.19,552.96,2388.07,9051.69,47.44,521.64,2388.09,8129.02,8.4137,394,38.93,23.3222,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.34,1591.89,1408.24,553.49,2388.12,9052.12,47.65,521.76,2388.16,8130.56,8.4404,394,38.7,23.2987,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.37,1587.48,1408.37,553.9,2388.13,9056.36,47.43,521.11,2388.19,8133.99,8.4535,394,38.89,23.2669,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.3,1589.21,1412.02,552.32,2388.12,9059.76,47.68,521.06,2388.06,8129.19,8.4649,393,38.83,23.3571,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.1,1595.74,1413.06,553.06,2388.09,9046.81,47.62,520.93,2388.08,8128.46,8.4692,393,38.59,23.3578,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.27,1587.17,1410.29,552.65,2388.15,9054.91,47.58,520.96,2388.15,8126.48,8.4308,393,38.77,23.4247,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.7,1585.22,1416.97,553.44,2388.12,9054.7,47.66,521.69,2388.14,8133.63,8.4356,394,38.99,23.3688,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.25,1590.36,1417.72,553.58,2388.1,9045.18,47.42,521.92,2388.14,8132.68,8.4243,392,38.83,23.2954,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.45,1596.33,1406.14,552.79,2388.13,9051.32,47.45,520.94,2388.11,8132.11,8.4603,392,38.78,23.2758,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.74,1597.18,1410.4,552.97,2388.05,9054.61,47.67,521.5,2388.12,8138.66,8.4398,392,38.81,23.3173,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.13,1595.68,1403.98,552.62,2388.12,9054.8,47.61,521.06,2388.15,8135.45,8.4402,393,38.93,23.2629,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.85,1590.98,1404.34,553.43,2388.14,9049.18,47.41,521.19,2388.08,8131.71,8.3705,392,38.72,23.3249,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.63,1589.69,1406.58,552.93,2388.15,9055.06,47.49,521.41,2388.14,8132.03,8.4663,394,38.66,23.1991,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.67,1591.73,1408.07,553.29,2388.12,9053.23,47.52,521.38,2388.09,8137.93,8.4299,392,38.9,23.3468,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.96,1584.03,1407.94,553.06,2388.17,9052.92,47.54,521.2,2388.04,8134.21,8.471,392,38.77,23.343,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.44,1595.28,1413.33,553.16,2388.13,9051.96,47.56,521.13,2388.09,8136.16,8.4506,393,38.68,23.3268,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.09,1583.97,1408.41,552.28,2388.13,9053.24,47.22,521.44,2388.13,8133.32,8.448,395,38.83,23.2941,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.61,1598.75,1406.8,553.2,2388.12,9049.57,47.61,520.88,2388.13,8139.35,8.4373,393,38.72,23.3386,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.67,1590.19,1410.59,553.43,2388.08,9055.19,47.63,521.49,2388.13,8133.93,8.4326,392,38.62,23.2797,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.76,1595.39,1401.98,553.22,2388.11,9058.75,47.57,521.41,2388.12,8134.79,8.4194,394,38.9,23.2343,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.23,1591.14,1413.59,553.66,2388.16,9050.09,47.57,521.52,2388.08,8139.44,8.472,393,38.7,23.295,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.1,1587.15,1407.17,554.13,2388.14,9050.52,47.45,521.28,2388.11,8134.54,8.4504,394,38.89,23.1151,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.53,1592.48,1407.22,553.26,2388.11,9060.14,47.6,521.57,2388.12,8132.65,8.4002,392,38.86,23.3896,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.38,1590.76,1404.07,553.76,2388.15,9052.09,47.49,521.35,2388.12,8133.53,8.4258,392,38.8,23.269,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.41,1589.1,1406.82,553.8,2388.14,9055.98,47.63,521.46,2388.15,8135.43,8.3901,392,38.91,23.3633,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.02,1597.42,1409.56,552.98,2388.12,9054.93,47.67,521.94,2388.1,8136.1,8.4046,393,38.79,23.2044,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.58,1592.07,1411.67,553.18,2388.09,9052.49,47.7,521.13,2388.07,8136.06,8.4232,395,38.88,23.2983,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.56,1591.76,1409.13,552.5,2388.07,9055.58,47.36,521.73,2388.15,8132.94,8.4544,394,38.74,23.2034,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.84,1592.68,1407.98,553.03,2388.12,9052.31,47.64,520.7,2388.17,8133.37,8.4373,394,38.8,23.3218,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.64,1596.34,1408.61,552.71,2388.07,9053.56,47.58,521.42,2388.12,8132.57,8.4598,394,38.92,23.3239,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.98,1586.72,1406.31,553.97,2388.13,9063.21,47.54,521.7,2388.12,8136.77,8.4092,394,38.72,23.2815,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.92,1589.7,1412.34,553.15,2388.18,9054.04,47.62,521.6,2388.13,8136.52,8.4332,394,38.92,23.2899,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.14,1593.19,1400.84,553.68,2388.15,9054.21,47.51,521.61,2388.12,8132.39,8.4229,394,38.71,23.3353,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.98,1591.55,1414.03,552.94,2388.15,9055.67,47.48,521.14,2388.13,8132.67,8.4215,393,38.68,23.2606,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.82,1591.82,1409.68,553.15,2388.12,9049.66,47.61,521.42,2388.11,8136.02,8.4228,394,38.87,23.288,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.34,1600.28,1407.03,553.18,2388.1,9055.7,47.75,521.57,2388.14,8135.62,8.4366,393,38.93,23.2942,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.56,1588.29,1411.89,553.21,2388.14,9057.82,47.48,521.09,2388.06,8140.49,8.4825,392,38.57,23.2266,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.54,1593.71,1412.47,553.07,2388.13,9050.72,47.75,521.11,2388.09,8129.82,8.4638,394,38.62,23.2314,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.86,1585.56,1406.1,553.04,2388.1,9055.53,47.49,521.37,2388.13,8135.58,8.4579,393,38.92,23.289,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.45,1596.2,1406.44,553.33,2388.11,9055.7,47.51,520.56,2388.13,8134.05,8.4391,393,38.84,23.3439,125,0,518.67,518.67,14.62,14.62,1.3,1.3
641.96,1600.06,1413.68,552.67,2388.12,9051.31,47.53,521.04,2388.1,8138.46,8.4582,393,38.87,23.2503,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.59,1595.2,1407.2,553.7,2388.1,9059.08,47.54,521.04,2388.11,8139.69,8.4128,394,38.77,23.37,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.11,1589.19,1410.13,552.95,2388.16,9049.35,47.65,521.17,2388.12,8132.69,8.4184,393,38.78,23.2634,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.92,1588.62,1414.8,553.11,2388.13,9050.05,47.45,521.36,2388.09,8132.63,8.4479,393,38.85,23.2985,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.92,1587.11,1406.15,553.35,2388.12,9059.02,47.72,521.2,2388.07,8140.25,8.4667,392,38.87,23.2441,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.89,1588.1,1411.83,553.42,2388.12,9059.63,47.48,521.18,2388.12,8141.82,8.4518,393,38.82,23.2709,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.09,1588.19,1407.95,553.14,2388.05,9058.91,47.46,521.62,2388.11,8136.97,8.4363,394,38.8,23.3249,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.84,1589.12,1407.54,553.47,2388.11,9061.27,47.38,521.4,2388.09,8136.28,8.4158,394,38.88,23.2901,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.77,1592.93,1410.66,552.62,2388.12,9053.19,47.54,521.49,2388.12,8134.76,8.4377,394,38.82,23.3306,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.62,1588.9,1410.88,552.94,2388.09,9051.55,47.57,521.64,2388.13,8132.56,8.4255,393,38.73,23.2187,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.73,1591.69,1410.66,553.59,2388.13,9056.17,47.82,521.11,2388.09,8134.97,8.4658,394,38.85,23.319,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.19,1584.04,1418.57,553.39,2388.1,9058.06,47.47,521.45,2388.17,8136.69,8.4602,393,38.79,23.2562,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.21,1590.16,1403.25,553.21,2388.16,9054.6,47.74,521.74,2388.12,8134.29,8.4291,393,38.8,23.3327,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.29,1589.54,1409.41,553.57,2388.11,9061.82,47.8,521.53,2388.15,8130.07,8.4417,393,38.82,23.3548,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.84,1594.03,1403.95,553.17,2388.1,9062.26,47.71,521.42,2388.1,8135.66,8.4355,393,38.8,23.2813,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.1,1589.6,1405.36,553.12,2388.13,9059.53,47.49,522.23,2388.13,8138.52,8.4444,394,38.69,23.2933,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.65,1596.89,1406.69,552.72,2388.13,9054.07,47.64,521.51,2388.07,8133.2,8.4633,394,39.04,23.2977,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.79,1589.91,1410.57,553.53,2388.09,9051.17,47.5,521.51,2388.18,8134.73,8.4653,393,38.64,23.2856,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.26,1600.4,1414.43,553.66,2388.15,9055.23,47.6,521.42,2388.14,8137.48,8.4559,394,38.64,23.2201,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.68,1586.09,1408.77,553.43,2388.1,9054.19,47.7,521.37,2388.12,8132.75,8.4201,393,38.74,23.1944,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.9,1595.62,1413.97,553.3,2388.09,9057.54,47.37,521.33,2388.11,8138.76,8.4388,394,38.81,23.3012,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.61,1589.02,1414.48,553.48,2388.09,9061.59,47.63,521.21,2388.09,8139.93,8.4813,393,38.74,23.3085,125,0,518.67,518.67,14.62,14.62,1.3,1.3
642.55,1587.67,1413.36,553.04,2388.16,9053.63,47.62,521.55,2388.11,8130.56,8.4406,395,38.83,23.3315,125,0,518.67,518.67,14.62,14.62,1.3,1.3
643.18,1586.81,1411.71,552.98,2388.1,9058.47,47.68,521.17,2388.03,8141.03,8.4911,393,38.76,23.2691,125,0,518.67,518.67,14.62,14.62,1.3,1.3
